symbol,date,open,high,low,close,volume
$S5FD,2026-01-29,47.71,48.9,38.56,47.91,0.0
$S5FD,2026-01-30,37.17,47.31,30.41,47.31,0.0
$S5FD,2026-02-02,51.29,55.06,50.09,53.28,0.0
$S5FD,2026-02-03,62.22,62.22,52.08,57.25,0.0
$S5FD,2026-02-04,63.61,65.2,60.83,62.82,0.0
$S5FD,2026-02-05,61.23,61.43,53.47,56.26,0.0
$S5FD,2026-02-06,70.17,73.55,68.38,73.5,0.0
$S5FD,2026-02-09,68.72,70.91,60.35,69.92,0.0
$S5FD,2026-02-10,69.52,72.76,66.6,69.18,0.0
$S5FD,2026-02-11,68.19,68.19,62.02,64.41,0.0
$S5FD,2026-02-12,62.62,62.62,41.15,41.35,0.0
$S5FD,2026-02-13,46.52,58.05,45.72,53.67,0.0
$S5FD,2026-02-17,54.07,54.07,44.33,49.3,0.0
$S5FD,2026-02-18,63.61,63.81,54.27,58.44,0.0
$S5FD,2026-02-19,52.08,54.07,42.94,54.07,0.0
$S5FD,2026-02-20,58.44,61.23,43.33,60.63,0.0
$S5FD,2026-02-23,58.64,58.64,36.58,41.55,0.0
$S5FD,2026-02-24,44.33,57.85,44.33,55.06,0.0
$S5FD,2026-02-25,43.73,55.86,38.17,55.06,0.0
$S5FD,2026-02-26,56.85,64.41,52.48,63.22,0.0
$S5FD,2026-02-27,52.88,65.4,50.69,65.2,0.0
$S5FD,2026-03-02,43.53,59.44,43.53,55.46,0.0
$S5FD,2026-03-03,18.68,41.74,18.68,36.18,0.0
$S5FD,2026-03-04,32.8,42.34,32.8,40.95,0.0
$S5FD,2026-03-05,31.41,32.0,23.26,29.62,0.0
$S5FD,2026-03-06,17.29,25.64,14.31,24.45,0.0
$S5FD,2026-03-09,9.94,30.61,9.94,27.43,0.0
$S5FD,2026-03-10,21.27,35.38,16.5,16.5,0.0
$S5FD,2026-03-11,19.08,26.83,18.09,25.44,0.0
$S5FD,2026-03-12,20.47,26.44,19.48,19.48,0.0
$S5FD,2026-03-13,28.42,28.42,21.27,21.27,0.0
$S5FD,2026-03-16,55.86,55.86,39.96,45.72,0.0
$S5FD,2026-03-17,79.72,79.72,66.6,66.6,0.0
$S5FD,2026-03-18,56.66,56.66,31.41,31.41,0.0
$S5FD,2026-03-19,25.04,42.34,22.26,31.8,0.0
$S5FD,2026-03-20,22.66,24.25,11.92,18.29,0.0
$S5FD,2026-03-23,57.05,66.2,47.71,47.91,0.0
$S5FD,2026-03-24,58.84,64.21,52.28,52.28,0.0
$S5FD,2026-03-25,74.55,74.55,58.84,63.81,0.0
$S5FD,2026-03-26,77.33,77.33,47.11,49.7,0.0
$S5FD,2026-03-27,31.41,36.77,20.47,21.27,0.0
$S5FD,2026-03-30,30.21,44.73,30.21,32.4,0.0
$S5FD,2026-03-31,41.15,76.73,41.15,75.34,0.0
$S5FD,2026-04-01,41.15,77.73,41.15,77.73,0.0
$S5FD,2026-04-02,62.42,80.11,62.42,77.13,0.0
$S5FD,2026-04-06,66.2,75.54,66.2,75.54,0.0
$S5FD,2026-04-07,56.85,57.25,46.32,57.25,0.0
$S5FD,2026-04-08,77.93,83.1,77.33,83.06,0.0
$S5FD,2026-04-09,76.29,77.68,71.71,74.7,0.0
$S5FD,2026-04-10,69.92,69.92,57.56,58.76,0.0
$S5FD,2026-04-13,45.41,66.13,45.01,66.13,0.0
$S5FD,2026-04-14,65.4,65.4,59.04,61.03,0.0
$S5FD,2026-04-15,58.84,58.84,47.91,52.08,0.0
$S5FD,2026-04-16,61.03,65.6,55.46,59.04,0.0
$S5FD,2026-04-17,71.17,83.49,71.17,79.92,0.0
$S5FD,2026-04-20,78.92,81.7,71.17,73.35,0.0
$S5FD,2026-04-21,64.61,64.81,53.87,54.27,0.0
$S5FD,2026-04-22,58.84,59.24,40.15,44.53,0.0
$S5FD,2026-04-23,43.73,49.5,35.98,46.12,0.0
$S5FD,2026-04-24,37.17,43.33,35.38,35.38,0.0
$S5FD,2026-04-27,50.09,50.09,38.56,40.95,0.0
$S5FD,2026-04-28,46.91,46.91,36.77,39.36,0.0
$S5FD,2026-04-29,37.77,37.77,28.82,33.2,0.0
$S5FD,2026-04-30,56.26,65.0,56.26,64.41,0.0
$S5FD,2026-05-01,66.6,72.16,55.66,55.86,0.0
$S5FD,2026-05-04,53.08,54.27,37.17,40.35,0.0
$S5FD,2026-05-05,43.14,54.67,43.14,47.11,0.0
$S5FD,2026-05-06,59.24,64.01,56.66,57.85,0.0
$S5FD,2026-05-07,61.23,61.23,46.91,50.49,0.0
$S5FD,2026-05-08,45.52,49.1,39.96,42.62,0.0
$S5FD,2026-05-11,35.45,39.84,35.05,38.84,0.0
$S5FD,2026-05-12,34.06,47.21,26.29,44.53,0.0
$S5FD,2026-05-13,34.99,40.35,33.39,38.17,0.0
$S5FD,2026-05-14,46.52,51.49,39.76,45.32,0.0
$S5FD,2026-05-15,39.96,39.96,32.0,32.0,0.0
$S5FD,2026-05-18,35.38,51.88,35.38,50.49,0.0
$S5FD,2026-05-19,44.53,58.05,44.53,51.88,0.0
$S5FD,2026-05-20,46.32,68.58,46.32,67.59,0.0
$S5FD,2026-05-21,52.28,68.98,52.28,67.92,0.0
$S5FD,2026-05-22,79.28,79.28,69.72,72.7,0.0
$S5FD,2026-05-26,68.32,68.58,65.8,65.8,0.0
$S5FD,2026-05-27,65.8,69.18,58.25,58.25,0.0
$S5FD,2026-05-28,52.68,56.85,52.68,52.68,0.0
$S5FD,2026-05-29,43.33,49.1,40.55,40.55,0.0
$S5FD,2026-06-01,33.0,41.94,32.6,39.56,0.0
$S5FD,2026-06-02,40.55,46.91,35.78,45.72,0.0
$S5FD,2026-06-03,46.52,48.5,40.35,40.35,0.0
$S5FD,2026-06-04,70.37,70.37,61.43,66.2,0.0
$S5FD,2026-06-05,61.63,63.61,53.47,54.47,0.0
$S5FD,2026-06-08,55.46,58.84,43.33,44.53,0.0
$S5FD,2026-06-09,66.79,66.79,55.66,63.61,0.0
$S5FD,2026-06-10,63.41,63.41,44.53,44.53,0.0
$S5FD,2026-06-11,52.08,69.18,48.31,62.82,0.0
$S5FD,2026-06-12,70.17,75.94,70.17,75.34,0.0
$S5FD,2026-06-15,72.36,72.36,63.22,64.21,0.0
$S5FD,2026-06-16,70.77,70.77,62.82,67.99,0.0
