symbol,date,open,high,low,close,volume
$NCOH,2026-05-13,55.57,56.07,54.78,55.57,0.0
$NCOH,2026-05-14,56.57,57.86,56.17,56.17,0.0
$NCOH,2026-05-15,54.08,54.08,51.89,51.99,0.0
$NCOH,2026-05-18,52.99,55.08,52.19,53.59,0.0
$NCOH,2026-05-19,51.49,52.79,51.09,51.49,0.0
$NCOH,2026-05-20,52.19,56.98,52.19,56.9,0.0
$NCOH,2026-05-21,54.7,58.4,54.7,56.9,0.0
$NCOH,2026-05-22,59.09,59.09,57.59,57.7,0.0
$NCOH,2026-05-26,59.2,60.5,59.2,59.9,0.0
$NCOH,2026-05-27,60.79,62.29,60.0,60.0,0.0
$NCOH,2026-05-28,60.9,63.0,60.7,62.29,0.0
$NCOH,2026-05-29,61.9,64.0,61.29,62.5,0.0
$NCOH,2026-06-01,61.0,62.5,59.79,61.0,0.0
$NCOH,2026-06-02,60.09,60.09,58.7,58.7,0.0
$NCOH,2026-06-03,56.09,56.09,54.32,55.52,0.0
$NCOH,2026-06-04,59.8,59.8,58.6,59.06,0.0
$NCOH,2026-06-05,58.26,58.26,55.17,55.37,0.0
$NCOH,2026-06-08,56.67,57.76,55.67,55.97,0.0
$NCOH,2026-06-09,60.35,60.35,54.88,57.96,0.0
$NCOH,2026-06-10,59.36,59.36,56.47,56.57,0.0
$NCOH,2026-06-11,57.27,60.75,57.27,60.51,0.0
$NCOH,2026-06-12,60.51,62.71,60.51,60.81,0.0
$NCOH,2026-06-15,64.4,64.6,62.01,62.17,0.0
$NCOH,2026-06-16,61.57,61.77,60.87,61.27,0.0
$NCOH,2026-06-17,61.57,63.57,58.28,59.18,0.0
