symbol,date,open,high,low,close,volume
$S5TW,2026-04-20,80.71,80.71,77.13,78.13,0.0
$S5TW,2026-04-21,73.75,73.75,68.38,68.98,0.0
$S5TW,2026-04-22,70.57,71.57,63.02,65.2,0.0
$S5TW,2026-04-23,62.82,65.8,60.43,65.4,0.0
$S5TW,2026-04-24,59.24,62.62,58.05,59.44,0.0
$S5TW,2026-04-27,61.43,63.41,55.06,55.06,0.0
$S5TW,2026-04-28,58.25,58.25,53.87,55.86,0.0
$S5TW,2026-04-29,53.47,53.47,46.52,48.7,0.0
$S5TW,2026-04-30,55.66,59.84,55.66,58.84,0.0
$S5TW,2026-05-01,60.83,61.82,55.46,55.66,0.0
$S5TW,2026-05-04,50.29,50.89,42.14,44.93,0.0
$S5TW,2026-05-05,46.32,51.68,45.52,47.31,0.0
$S5TW,2026-05-06,53.28,54.87,51.49,51.49,0.0
$S5TW,2026-05-07,47.51,47.71,43.14,44.33,0.0
$S5TW,2026-05-08,41.74,43.33,40.55,42.03,0.0
$S5TW,2026-05-11,40.23,42.23,40.23,42.23,0.0
$S5TW,2026-05-12,41.23,45.41,38.24,44.33,0.0
$S5TW,2026-05-13,39.96,43.53,39.36,41.15,0.0
$S5TW,2026-05-14,41.94,44.33,40.95,41.35,0.0
$S5TW,2026-05-15,38.17,39.16,35.18,35.18,0.0
$S5TW,2026-05-18,37.57,44.33,37.57,43.93,0.0
$S5TW,2026-05-19,39.76,44.73,39.76,39.96,0.0
$S5TW,2026-05-20,40.55,48.11,40.55,46.91,0.0
$S5TW,2026-05-21,42.34,52.48,42.34,50.19,0.0
$S5TW,2026-05-22,60.35,60.35,55.37,57.56,0.0
$S5TW,2026-05-26,60.95,62.35,59.24,59.24,0.0
$S5TW,2026-05-27,65.8,66.79,55.46,55.86,0.0
$S5TW,2026-05-28,57.25,58.25,54.07,54.07,0.0
$S5TW,2026-05-29,52.68,55.26,49.9,50.09,0.0
$S5TW,2026-06-01,45.52,48.31,45.12,46.52,0.0
$S5TW,2026-06-02,48.11,52.88,46.12,51.49,0.0
$S5TW,2026-06-03,50.49,52.28,48.7,48.7,0.0
$S5TW,2026-06-04,61.63,61.63,57.05,60.83,0.0
$S5TW,2026-06-05,62.82,65.2,59.24,59.64,0.0
$S5TW,2026-06-08,62.22,63.41,53.47,53.47,0.0
$S5TW,2026-06-09,63.02,63.22,57.25,63.22,0.0
$S5TW,2026-06-10,65.8,65.8,56.46,56.46,0.0
$S5TW,2026-06-11,58.84,68.19,56.66,63.81,0.0
$S5TW,2026-06-12,66.2,71.76,66.2,71.17,0.0
$S5TW,2026-06-15,73.55,73.55,68.78,69.58,0.0
